Sample	0	1	2	3	4	5	6	7	8	9	10	11	12	13	14	15	16	17	18	19	20	21	22	23	24	25	26	27	28	29	30	31	32	33	34	35	36	37	38	39	40	41	42	43	44	45	46	47	48	49	50	51	52	53	54	55	56	57	58	59	60	61	62	63	64	65	66	67	68	69	70	71	72	73	74	75	76	77	78	79	80	81	82	83	84	85	86	87	88	89	90	91	92	93	94	95	96	97	98	99	100
SRR3192396_1	(0.0, 0.00037016124495027863)	(1.0, 0.00036112131737437206)	(2.0, 0.000348275104503347)	(3.0, 0.00036825810230271935)	(4.0, 0.0003949020993685492)	(5.0, 0.0004310618096721754)	(6.0, 0.0005176548001361223)	(7.0, 0.0005880710780958153)	(8.0, 0.0006765672112073216)	(9.0, 0.000777433771527963)	(10.0, 0.0009192178987711289)	(11.0, 0.0011071532352176072)	(12.0, 0.0013531344224146432)	(13.0, 0.0017918088026770555)	(14.0, 0.00246219080027981)	(15.0, 0.0034932183295950455)	(16.0, 0.005265995705796508)	(17.0, 0.008513708633856408)	(18.0, 0.01511190419294441)	(19.0, 0.023267822009059674)	(20.0, 0.03345629617276824)	(21.0, 0.049897069719370905)	(22.0, 0.07333331985273958)	(23.0, 0.10733343903704788)	(24.0, 0.15350320388117397)	(25.0, 0.21043428882592397)	(26.0, 0.2826114495202713)	(27.0, 0.37246404755382534)	(28.0, 0.48054018800908327)	(29.0, 0.6071486557806114)	(30.0, 0.7432105088682284)	(31.0, 0.8882085682574601)	(32.0, 1.051435879496338)	(33.0, 1.2291960637776405)	(34.0, 1.4210523498637528)	(35.0, 1.5519757178029598)	(36.0, 1.7030405201669485)	(37.0, 1.8907127471424017)	(38.0, 2.0518161511866038)	(39.0, 2.231153564937071)	(40.0, 2.3736684989568992)	(41.0, 2.4895208802700846)	(42.0, 2.874076068849516)	(43.0, 3.278324025974567)	(44.0, 3.173049311496516)	(45.0, 2.955340735685959)	(46.0, 2.8468815877728795)	(47.0, 2.7121362336117114)	(48.0, 2.67516197825493)	(49.0, 2.749103827969227)	(50.0, 2.7631380776379904)	(51.0, 2.7626922664728)	(52.0, 2.771788812542471)	(53.0, 2.577458441014532)	(54.0, 2.355567233450301)	(55.0, 2.3051387111465997)	(56.0, 2.248701491718891)	(57.0, 2.3461338311320117)	(58.0, 2.6872469340669314)	(59.0, 3.556934118078345)	(60.0, 4.30043342884334)	(61.0, 3.7266411542465003)	(62.0, 2.9065622380576905)	(63.0, 3.090688434495079)	(64.0, 2.9375496824309124)	(65.0, 1.8838471600413316)	(66.0, 1.2025178101441547)	(67.0, 1.0513012321540232)	(68.0, 1.0818247855069025)	(69.0, 0.890021787414922)	(70.0, 0.5955670811988895)	(71.0, 0.4619412507001483)	(72.0, 0.373838592331025)	(73.0, 0.30498003662835915)	(74.0, 0.2504735554165997)	(75.0, 0.23364549234121873)	(76.0, 0.2348292470680006)	(77.0, 0.2881239021989267)	(78.0, 0.3624749275824486)	(79.0, 0.3261691510806223)	(80.0, 0.24040545502534927)	(81.0, 0.2601895744180517)	(82.0, 0.4014646110029954)	(83.0, 0.3668840333111816)	(84.0, 0.18269693630907133)	(85.0, 0.10700371957335823)	(86.0, 0.07904845722336007)	(87.0, 0.06104900984840637)	(88.0, 0.036596481541241045)	(89.0, 0.020464492889204863)	(90.0, 0.015278429174605843)	(91.0, 0.010607641331833497)	(92.0, 0.0050847213686164875)	(93.0, 0.002481222226755402)	(94.0, 0.0014992006206148174)	(95.0, 0.000987255248421373)	(96.0, 0.0006680030692933048)	(97.0, 0.0005195579427836816)	(98.0, 0.00048006773284682666)	(99.0, 0.0003511298184746859)	(100.0, 0.00010229391730631094)
SRR3192396_2	(0.0, 0.0015501011902536203)	(1.0, 0.0026401201671937815)	(2.0, 0.004903420155541378)	(3.0, 0.005730806886619047)	(4.0, 0.004740702351039617)	(5.0, 0.003560760376874799)	(6.0, 0.0028494647109972167)	(7.0, 0.002643450648572472)	(8.0, 0.002705778228659404)	(9.0, 0.0028713507314857578)	(10.0, 0.003089735153317069)	(11.0, 0.0033994699215353333)	(12.0, 0.003836238765197956)	(13.0, 0.00447283649158204)	(14.0, 0.005418693203130289)	(15.0, 0.0066914128728443574)	(16.0, 0.00853745112274738)	(17.0, 0.011684280242556295)	(18.0, 0.01644068343438117)	(19.0, 0.02393141183811137)	(20.0, 0.03551530185625283)	(21.0, 0.05201974021988323)	(22.0, 0.0755795654927435)	(23.0, 0.11032029253692363)	(24.0, 0.15755555836479015)	(25.0, 0.21962098198891372)	(26.0, 0.3023344385948134)	(27.0, 0.40280459456273127)	(28.0, 0.5187120075039362)	(29.0, 0.651946011926254)	(30.0, 0.7936803563930995)	(31.0, 0.9385686667255654)	(32.0, 1.1052801941834314)	(33.0, 1.273022267736475)	(34.0, 1.4209769998526072)	(35.0, 1.571619906224397)	(36.0, 1.7775987607031383)	(37.0, 1.988404910048765)	(38.0, 2.1148590059501764)	(39.0, 2.203945576565728)	(40.0, 2.3211361764038374)	(41.0, 2.3935622518140147)	(42.0, 2.54301712789972)	(43.0, 2.6276156369659587)	(44.0, 2.5830614086479384)	(45.0, 2.666695029680465)	(46.0, 2.7434345542591014)	(47.0, 2.6819662383678713)	(48.0, 2.650844317233166)	(49.0, 2.741689857799721)	(50.0, 2.655783896900819)	(51.0, 2.4585085418307058)	(52.0, 2.3688324760111255)	(53.0, 2.2881115988357914)	(54.0, 2.196084213162855)	(55.0, 2.1761993361998533)	(56.0, 2.131221185180631)	(57.0, 2.105921897061986)	(58.0, 2.413735929090854)	(59.0, 3.0205582003833316)	(60.0, 3.170015455384308)	(61.0, 3.2594545812429465)	(62.0, 3.2879468494376485)	(63.0, 2.781451999196859)	(64.0, 3.4776087240760742)	(65.0, 3.863770427406432)	(66.0, 2.47973560278932)	(67.0, 1.4895953834808324)	(68.0, 1.145489095868368)	(69.0, 0.8519314272725136)	(70.0, 0.6638443945431547)	(71.0, 0.5557464846519261)	(72.0, 0.48048331489015833)	(73.0, 0.4251245291966103)	(74.0, 0.3742376284285361)	(75.0, 0.3280681166418507)	(76.0, 0.2937860444618217)	(77.0, 0.2952481257870671)	(78.0, 0.29141664485241014)	(79.0, 0.24832782834101388)	(80.0, 0.20677008169770736)	(81.0, 0.25290057927395665)	(82.0, 0.5220696085167108)	(83.0, 0.5994828418999507)	(84.0, 0.3644317396835615)	(85.0, 0.19042645800636235)	(86.0, 0.1377401457276868)	(87.0, 0.118563709732238)	(88.0, 0.06439343010782857)	(89.0, 0.04401183563634773)	(90.0, 0.04788994331030637)	(91.0, 0.041890318998121547)	(92.0, 0.02298650669267132)	(93.0, 0.00947902578680874)	(94.0, 0.0041906971405015)	(95.0, 0.002166240245311459)	(96.0, 0.0013231526734485324)	(97.0, 0.0008920932264350945)	(98.0, 0.0005633271360528811)	(99.0, 0.0003287660903822135)	(100.0, 0.00017366081474603172)
SRR3192397_1	(0.0, 0.0014638580449067645)	(1.0, 0.001118435116289548)	(2.0, 0.0007021977844659849)	(3.0, 0.0006281399734791951)	(4.0, 0.0006438164444180046)	(5.0, 0.0007054411922464283)	(6.0, 0.0007843641149038831)	(7.0, 0.0008822069162805908)	(8.0, 0.001027079130473727)	(9.0, 0.0011460040824233164)	(10.0, 0.0012714158499337925)	(11.0, 0.0015287262005156314)	(12.0, 0.0018482018668893015)	(13.0, 0.002409311412906001)	(14.0, 0.0034088215772459596)	(15.0, 0.004893761772725606)	(16.0, 0.007309019433229085)	(17.0, 0.011787625010057944)	(18.0, 0.020006960893664796)	(19.0, 0.030811292778285)	(20.0, 0.04593638439441915)	(21.0, 0.06851807049779254)	(22.0, 0.10089971320977552)	(23.0, 0.14731504081977348)	(24.0, 0.20908520143035364)	(25.0, 0.28549286135407465)	(26.0, 0.3809917600414486)	(27.0, 0.4964619421369025)	(28.0, 0.6339743235082493)	(29.0, 0.7950824964823214)	(30.0, 0.9624363917056008)	(31.0, 1.1397453865429876)	(32.0, 1.330997250860537)	(33.0, 1.5146038624716178)	(34.0, 1.7067968556134592)	(35.0, 1.8640978084212543)	(36.0, 2.0351951367911285)	(37.0, 2.221319173407797)	(38.0, 2.392023508868274)	(39.0, 2.57278781412776)	(40.0, 2.698062817943494)	(41.0, 2.8050650028921735)	(42.0, 3.208195183307002)	(43.0, 3.6087695583908403)	(44.0, 3.415597056099305)	(45.0, 3.1310404584578517)	(46.0, 3.029902354776214)	(47.0, 2.871456479021922)	(48.0, 2.7811232477928676)	(49.0, 2.812941078119017)	(50.0, 2.783272546015375)	(51.0, 2.7408217438490055)	(52.0, 2.71334683654087)	(53.0, 2.5092143187912535)	(54.0, 2.284258582523227)	(55.0, 2.206593561516621)	(56.0, 2.121140037293243)	(57.0, 2.161820479379454)	(58.0, 2.4290659285607545)	(59.0, 3.338096367753575)	(60.0, 4.173914444254375)	(61.0, 3.562595324092522)	(62.0, 2.6584478353131593)	(63.0, 2.631183749510752)	(64.0, 2.383842012742106)	(65.0, 1.5473936339959733)	(66.0, 1.0084468339110066)	(67.0, 0.8586549106829013)	(68.0, 0.8715566462655416)	(69.0, 0.7221836632090768)	(70.0, 0.48641602710494264)	(71.0, 0.3764655844838399)	(72.0, 0.2965480167737158)	(73.0, 0.2335550914299085)	(74.0, 0.18410123129759853)	(75.0, 0.1651532430442485)	(76.0, 0.15617008462834722)	(77.0, 0.1406660548698646)	(78.0, 0.12378519850858381)	(79.0, 0.10555616564656538)	(80.0, 0.09685950825126995)	(81.0, 0.10208301648167394)	(82.0, 0.10590861595870688)	(83.0, 0.09183438846343638)	(84.0, 0.07151606042284903)	(85.0, 0.05484926897507746)	(86.0, 0.04418061964927248)	(87.0, 0.03472338312946308)	(88.0, 0.01901880265655639)	(89.0, 0.015281315757558837)	(90.0, 0.014899134207429929)	(91.0, 0.008379884568738798)	(92.0, 0.002957987895764334)	(93.0, 0.001334662301652438)	(94.0, 0.0006584117794299997)	(95.0, 0.0003497474723244744)	(96.0, 0.00021514604943607545)	(97.0, 0.00013352028696158452)	(98.0, 0.00012649290343729058)	(99.0, 0.00010216734508396548)	(100.0, 3.081237391421181e-05)
SRR3192397_2	(0.0, 0.003191486756646232)	(1.0, 0.0038915164568252415)	(2.0, 0.0054521232092706465)	(3.0, 0.005917548361281555)	(4.0, 0.004953723685282193)	(5.0, 0.003833135601520737)	(6.0, 0.0031395926630422284)	(7.0, 0.003035263912359179)	(8.0, 0.0031363492821919778)	(9.0, 0.0033082484672552403)	(10.0, 0.0037309691047378545)	(11.0, 0.00424936947730285)	(12.0, 0.00470560505023805)	(13.0, 0.005450501518845521)	(14.0, 0.006524060580278349)	(15.0, 0.008265215533387684)	(16.0, 0.0107669432958807)	(17.0, 0.01460818734952706)	(18.0, 0.020933320570990063)	(19.0, 0.03114186179715268)	(20.0, 0.04657603013654347)	(21.0, 0.0685018252477101)	(22.0, 0.10037344773616907)	(23.0, 0.14790897804091158)	(24.0, 0.21080191667158893)	(25.0, 0.29413518198401833)	(26.0, 0.4019732707470383)	(27.0, 0.5309025246157606)	(28.0, 0.6795785622277564)	(29.0, 0.8484295098552588)	(30.0, 1.0243731908387832)	(31.0, 1.1978859578750451)	(32.0, 1.398240944827978)	(33.0, 1.5916415826744994)	(34.0, 1.753313306789973)	(35.0, 1.9158483107750879)	(36.0, 2.1301595655266476)	(37.0, 2.3365380512819707)	(38.0, 2.448675781925472)	(39.0, 2.5375309031354525)	(40.0, 2.6667720621292736)	(41.0, 2.7333338050650595)	(42.0, 2.845964529597799)	(43.0, 2.868184931802863)	(44.0, 2.7816807211458396)	(45.0, 2.8499355088854554)	(46.0, 2.922288848892838)	(47.0, 2.831995828839246)	(48.0, 2.7556406974261303)	(49.0, 2.8121409324009647)	(50.0, 2.685462044278841)	(51.0, 2.4837053762351244)	(52.0, 2.384688202257835)	(53.0, 2.2655117946058154)	(54.0, 2.1475808452002916)	(55.0, 2.0989577011837657)	(56.0, 2.0196392008004707)	(57.0, 1.9639130527218964)	(58.0, 2.221293702347404)	(59.0, 2.7341214060481946)	(60.0, 2.8097981303001336)	(61.0, 2.807082879964999)	(62.0, 2.821451597695083)	(63.0, 2.4489660645115694)	(64.0, 3.304249378666882)	(65.0, 3.6752397132784296)	(66.0, 2.220424476279537)	(67.0, 1.2747265152887486)	(68.0, 0.9624792135099829)	(69.0, 0.709579294529096)	(70.0, 0.5461712805317885)	(71.0, 0.45299813828317503)	(72.0, 0.3919560889910405)	(73.0, 0.34599413896214437)	(74.0, 0.3045345421168707)	(75.0, 0.26321441064815776)	(76.0, 0.22983840000865766)	(77.0, 0.2329888039412007)	(78.0, 0.23653544090094936)	(79.0, 0.2013615161434606)	(80.0, 0.1557936368878699)	(81.0, 0.13870101980705118)	(82.0, 0.16614975194271892)	(83.0, 0.15047449229345952)	(84.0, 0.0892735173396627)	(85.0, 0.05386606916095592)	(86.0, 0.038021613144008475)	(87.0, 0.027100609257740885)	(88.0, 0.016907203808879435)	(89.0, 0.01130588508049728)	(90.0, 0.008746317026174802)	(91.0, 0.006803531896874911)	(92.0, 0.004549382205950998)	(93.0, 0.0025628114351727276)	(94.0, 0.0013789774248313918)	(95.0, 0.0008011150700118083)	(96.0, 0.000545969109792123)	(97.0, 0.0004065037332313629)	(98.0, 0.0002854175148220208)	(99.0, 0.00018703496236443026)	(100.0, 0.00011405889323379997)
SRR3192398_1	(0.0, 0.011033924453636247)	(1.0, 0.007139042185704686)	(2.0, 0.002746848088154833)	(3.0, 0.0025127334549134733)	(4.0, 0.0037109350560990645)	(5.0, 0.00497893480881003)	(6.0, 0.005262489799381863)	(7.0, 0.005514053970504566)	(8.0, 0.006059352029296553)	(9.0, 0.006685354200789753)	(10.0, 0.007515661378310351)	(11.0, 0.008399771297631758)	(12.0, 0.009435110545258142)	(13.0, 0.010458816767630299)	(14.0, 0.01145562161910205)	(15.0, 0.012706171833931672)	(16.0, 0.014540554503707915)	(17.0, 0.01760076720964854)	(18.0, 0.022472096534856954)	(19.0, 0.03004592303943845)	(20.0, 0.04194214549004442)	(21.0, 0.06079346291452259)	(22.0, 0.09139777116616403)	(23.0, 0.1334126230640474)	(24.0, 0.19102372650745994)	(25.0, 0.2725021624521585)	(26.0, 0.38078745096707123)	(27.0, 0.5208279901697156)	(28.0, 0.6889288404137172)	(29.0, 0.8735813044022515)	(30.0, 1.075108925650202)	(31.0, 1.292246612661171)	(32.0, 1.5051651468252467)	(33.0, 1.7085969488944988)	(34.0, 1.9332910128721676)	(35.0, 2.1822879207340784)	(36.0, 2.4471181030310727)	(37.0, 2.67715754211306)	(38.0, 2.8624280105682254)	(39.0, 3.004305113632881)	(40.0, 3.13245815515386)	(41.0, 3.285430256054737)	(42.0, 3.49361487600442)	(43.0, 3.581537280875883)	(44.0, 3.5095383063852243)	(45.0, 3.48614865498344)	(46.0, 3.4265199487224973)	(47.0, 3.267408518743701)	(48.0, 3.1673492332116853)	(49.0, 3.0975648959038002)	(50.0, 2.997216965932664)	(51.0, 3.1487552964709566)	(52.0, 3.1825092463101807)	(53.0, 2.8689664978251805)	(54.0, 2.5703198381782206)	(55.0, 2.382857271526712)	(56.0, 2.19973382329503)	(57.0, 2.092777607915413)	(58.0, 2.133701863695712)	(59.0, 2.1190362541705214)	(60.0, 2.149058911159451)	(61.0, 2.4872847580416906)	(62.0, 3.1181088185027686)	(63.0, 3.433730243187884)	(64.0, 2.281584516047864)	(65.0, 0.915704488847815)	(66.0, 0.5655591534644614)	(67.0, 0.4736080865346431)	(68.0, 0.46396212740665205)	(69.0, 0.32508707192166575)	(70.0, 0.16231487430817945)	(71.0, 0.10167773017051056)	(72.0, 0.06635986549867118)	(73.0, 0.043861594656992214)	(74.0, 0.029745645575063664)	(75.0, 0.021205550910302767)	(76.0, 0.01614954730918347)	(77.0, 0.01289957087878323)	(78.0, 0.010391199808340093)	(79.0, 0.007868287456329169)	(80.0, 0.005431895729646573)	(81.0, 0.004408916571352808)	(82.0, 0.004156625336151715)	(83.0, 0.003425925937370453)	(84.0, 0.002223361951714526)	(85.0, 0.0016569790346492492)	(86.0, 0.0013443414809418438)	(87.0, 0.0011058644632301485)	(88.0, 0.0009110112902218118)	(89.0, 0.0007248828861541472)	(90.0, 0.0005547498918110474)	(91.0, 0.00041151826836835243)	(92.0, 0.0002980962721396192)	(93.0, 0.00021666509536001592)	(94.0, 0.0001439586875210844)	(95.0, 7.852292046604604e-05)	(96.0, 4.5077972860137544e-05)	(97.0, 3.1990819449129866e-05)	(98.0, 1.963073011651151e-05)	(99.0, 1.526834564617562e-05)	(100.0, 1.0905961175839729e-05)
SRR3192398_2	(0.0, 0.0619374061344098)	(1.0, 0.03410809582737995)	(2.0, 0.005546817817294698)	(3.0, 0.004822845789247846)	(4.0, 0.005115051366833021)	(5.0, 0.005586069312791213)	(6.0, 0.0059902143404960825)	(7.0, 0.006679296150323808)	(8.0, 0.0077652541923940825)	(9.0, 0.00849940253408818)	(10.0, 0.009075818014249979)	(11.0, 0.010133427754017215)	(12.0, 0.011475974275907309)	(13.0, 0.013068567361701136)	(14.0, 0.014573208022400917)	(15.0, 0.016784375602037983)	(16.0, 0.020202163228419806)	(17.0, 0.02481276019016797)	(18.0, 0.03266742056674857)	(19.0, 0.04488917325708968)	(20.0, 0.0634951090019845)	(21.0, 0.09178744157996399)	(22.0, 0.1339689885273403)	(23.0, 0.19573194357065446)	(24.0, 0.2760623097429132)	(25.0, 0.3818741652878731)	(26.0, 0.5166659814615477)	(27.0, 0.6717682659160308)	(28.0, 0.8447023593986717)	(29.0, 1.0308438542363443)	(30.0, 1.2228345487825436)	(31.0, 1.414153606628025)	(32.0, 1.6172582894361083)	(33.0, 1.8163266101239666)	(34.0, 1.9992662005604882)	(35.0, 2.1898656476552)	(36.0, 2.417243019150601)	(37.0, 2.6431659046739924)	(38.0, 2.787027723825547)	(39.0, 2.8942519063288357)	(40.0, 3.0079794801322595)	(41.0, 3.0663951548651767)	(42.0, 3.151131137967146)	(43.0, 3.225905236888009)	(44.0, 3.23583150397135)	(45.0, 3.3211082854557157)	(46.0, 3.3203494232094495)	(47.0, 3.1529577862668265)	(48.0, 3.0063025690191028)	(49.0, 2.942452015919011)	(50.0, 2.8579609912241217)	(51.0, 2.7362675444735434)	(52.0, 2.686577331813593)	(53.0, 2.6292287162545445)	(54.0, 2.52978141801639)	(55.0, 2.441305639649058)	(56.0, 2.3177390243078406)	(57.0, 2.139293003226124)	(58.0, 2.041300917839526)	(59.0, 2.1849970084545394)	(60.0, 2.344796388536772)	(61.0, 2.738927923612752)	(62.0, 2.8483305641160968)	(63.0, 2.327452315684136)	(64.0, 2.217814166207812)	(65.0, 2.1687018227871153)	(66.0, 1.4560153265750593)	(67.0, 0.7679104428574693)	(68.0, 0.4946662451152968)	(69.0, 0.319688166348652)	(70.0, 0.20564294618352474)	(71.0, 0.13814854591817302)	(72.0, 0.0955206949294104)	(73.0, 0.0699250854679508)	(74.0, 0.051823604128140834)	(75.0, 0.03824840172271615)	(76.0, 0.030190941952736895)	(77.0, 0.024212357684980524)	(78.0, 0.019414225800304555)	(79.0, 0.01585033538513015)	(80.0, 0.01283305838872204)	(81.0, 0.010636428400009607)	(82.0, 0.009405094448692974)	(83.0, 0.008079266156366212)	(84.0, 0.006427795827327613)	(85.0, 0.005423248294435295)	(86.0, 0.004707998820943225)	(87.0, 0.004050899711149698)	(88.0, 0.0035500797037960035)	(89.0, 0.003076154239652884)	(90.0, 0.0026727360914942473)	(91.0, 0.0022489653160411207)	(92.0, 0.00172125076547685)	(93.0, 0.0013498153173524118)	(94.0, 0.0010743279693305678)	(95.0, 0.0007959331031237969)	(96.0, 0.0005487940574049923)	(97.0, 0.0004208632572681994)	(98.0, 0.0003430871458213992)	(99.0, 0.0002667647934670625)	(100.0, 0.00019553059793634824)
SRR3192399_1	(0.0, 0.009079496834676204)	(1.0, 0.005762414060212181)	(2.0, 0.002125016324995205)	(3.0, 0.0020696773581984546)	(4.0, 0.003118513540663919)	(5.0, 0.004302116383446175)	(6.0, 0.004815141157985458)	(7.0, 0.005059283658559356)	(8.0, 0.005492229692910401)	(9.0, 0.006254605341369159)	(10.0, 0.007072971003292863)	(11.0, 0.00778716919830504)	(12.0, 0.008758530827255053)	(13.0, 0.009812575383066093)	(14.0, 0.010689535245127535)	(15.0, 0.011797616674398931)	(16.0, 0.01355153639852181)	(17.0, 0.0161453063246189)	(18.0, 0.02022281160753709)	(19.0, 0.026544474755730543)	(20.0, 0.036466425979053745)	(21.0, 0.05272761861061172)	(22.0, 0.07865815635823244)	(23.0, 0.11450999428250816)	(24.0, 0.1660435933036465)	(25.0, 0.2392108220623049)	(26.0, 0.33612172281011016)	(27.0, 0.4636331190565136)	(28.0, 0.6214780816675545)	(29.0, 0.7986890784707851)	(30.0, 0.9941749552503073)	(31.0, 1.2089962670286138)	(32.0, 1.4213266742543984)	(33.0, 1.6287423301819637)	(34.0, 1.8567199930311966)	(35.0, 2.1086190636099937)	(36.0, 2.3762116141256815)	(37.0, 2.618022065534097)	(38.0, 2.8270041397453443)	(39.0, 2.974924546946389)	(40.0, 3.0995895671594353)	(41.0, 3.262842774443189)	(42.0, 3.491875132894901)	(43.0, 3.593849223581275)	(44.0, 3.500919473209495)	(45.0, 3.471824848654436)	(46.0, 3.4333851002240774)	(47.0, 3.272626052726187)	(48.0, 3.150287873305277)	(49.0, 3.073914239705748)	(50.0, 2.9918335310128037)	(51.0, 3.1445046257516824)	(52.0, 3.155103014463262)	(53.0, 2.85076994732121)	(54.0, 2.586638360893658)	(55.0, 2.40973335602448)	(56.0, 2.225053551843693)	(57.0, 2.1200657661302347)	(58.0, 2.1663382570256724)	(59.0, 2.1678193881958205)	(60.0, 2.2030045543318626)	(61.0, 2.484215048006228)	(62.0, 3.1925271300912335)	(63.0, 3.6795451944227175)	(64.0, 2.4774409074236377)	(65.0, 1.0060715310182722)	(66.0, 0.6399502287843097)	(67.0, 0.5390197659070558)	(68.0, 0.5215671578726971)	(69.0, 0.36993513361626085)	(70.0, 0.19508222784523996)	(71.0, 0.12415525067184761)	(72.0, 0.08048629540252979)	(73.0, 0.05183568467518175)	(74.0, 0.03499506050892839)	(75.0, 0.025631707326918267)	(76.0, 0.020649247175206165)	(77.0, 0.01632043787836391)	(78.0, 0.013633568278714642)	(79.0, 0.011080163246045771)	(80.0, 0.007904357598580509)	(81.0, 0.006932344922962299)	(82.0, 0.007281305937115923)	(83.0, 0.006134161707752703)	(84.0, 0.0035052352615729727)	(85.0, 0.002145849818377511)	(86.0, 0.0016842577306257953)	(87.0, 0.001360687536531856)	(88.0, 0.0010813885158753173)	(89.0, 0.0008229229886010844)	(90.0, 0.0006308642214829514)	(91.0, 0.0004908891878205835)	(92.0, 0.0003645861341903538)	(93.0, 0.0002558613406014447)	(94.0, 0.0001953140004591181)	(95.0, 0.00013346456698039736)	(96.0, 8.072978685643548e-05)	(97.0, 6.054734014232661e-05)	(98.0, 4.1015940096414803e-05)	(99.0, 2.1484540050502995e-05)	(100.0, 1.1067793359350027e-05)
SRR3192399_2	(0.0, 0.06252678261764034)	(1.0, 0.03447870480299234)	(2.0, 0.0057153173668675694)	(3.0, 0.004991546394090353)	(4.0, 0.005233671215918702)	(5.0, 0.005782357304094236)	(6.0, 0.006207377488647763)	(7.0, 0.006893397817161419)	(8.0, 0.007930889661232357)	(9.0, 0.00872495493712103)	(10.0, 0.009397957802095527)	(11.0, 0.010272080478750025)	(12.0, 0.011482704587891772)	(13.0, 0.012923737801676626)	(14.0, 0.01448778604590653)	(15.0, 0.016553006636394037)	(16.0, 0.019581519528779276)	(17.0, 0.023867519399047233)	(18.0, 0.030695829898512862)	(19.0, 0.041569317192772015)	(20.0, 0.05779753811386404)	(21.0, 0.08295443727646493)	(22.0, 0.12044147790335681)	(23.0, 0.17598243871270772)	(24.0, 0.24964175614903644)	(25.0, 0.34623914608771655)	(26.0, 0.4710271550667984)	(27.0, 0.616611212922863)	(28.0, 0.7810419544909214)	(29.0, 0.9630169825438808)	(30.0, 1.1531370375332917)	(31.0, 1.343156207180274)	(32.0, 1.548326402640483)	(33.0, 1.7561632255066888)	(34.0, 1.9466900762316983)	(35.0, 2.1457915301899515)	(36.0, 2.385710542821591)	(37.0, 2.618998459526382)	(38.0, 2.7707098374703287)	(39.0, 2.892349572892465)	(40.0, 3.0097709992547372)	(41.0, 3.0678555724396395)	(42.0, 3.1511198253483363)	(43.0, 3.2241341274663)	(44.0, 3.2318775656525682)	(45.0, 3.2965522297541696)	(46.0, 3.298611592486065)	(47.0, 3.1418149424105457)	(48.0, 2.978366368466517)	(49.0, 2.913232187901983)	(50.0, 2.8459846221318674)	(51.0, 2.728949814436708)	(52.0, 2.678009876115273)	(53.0, 2.6318369329418774)	(54.0, 2.535555867367199)	(55.0, 2.443953278188494)	(56.0, 2.285902395500977)	(57.0, 2.111117563433872)	(58.0, 2.0628019457619313)	(59.0, 2.254806278598635)	(60.0, 2.4468268832647633)	(61.0, 2.8399022122931954)	(62.0, 2.9472357552857966)	(63.0, 2.4195279604767936)	(64.0, 2.2834713841850394)	(65.0, 2.2135337595745557)	(66.0, 1.523698663370749)	(67.0, 0.8436819890413524)	(68.0, 0.554929914562091)	(69.0, 0.36510665774137296)	(70.0, 0.23836537835824037)	(71.0, 0.16027036022094332)	(72.0, 0.11111706877025754)	(73.0, 0.0810226456872538)	(74.0, 0.05901792532066016)	(75.0, 0.04489593000020398)	(76.0, 0.03601541637379001)	(77.0, 0.02829931486095377)	(78.0, 0.023521254868905616)	(79.0, 0.019865300233932934)	(80.0, 0.016497031543175653)	(81.0, 0.014230040267831189)	(82.0, 0.013348757986230154)	(83.0, 0.011578382944904589)	(84.0, 0.0084392216124365)	(85.0, 0.006491158193801419)	(86.0, 0.005549344706743297)	(87.0, 0.004762439035801162)	(88.0, 0.004124583322382393)	(89.0, 0.003604535653993007)	(90.0, 0.0030565004389944317)	(91.0, 0.0025449141219055)	(92.0, 0.0020574101123640113)	(93.0, 0.0016232777033330734)	(94.0, 0.00125358173882097)	(95.0, 0.0009515765847124913)	(96.0, 0.0007445989144398701)	(97.0, 0.0005519404540603232)	(98.0, 0.0004159079600761163)	(99.0, 0.00031111737858588977)	(100.0, 0.00020046893850304194)
